,cfg_id,class_name,label,num_nodes
11601,11601,11601,0,285
11602,11602,11602,0,29
11603,11603,11603,1,39
11604,11604,11604,1,83
11605,11605,11605,0,13
11606,11606,11606,1,39
11607,11607,11607,0,86
11608,11608,11608,1,21
11609,11609,11609,1,139
11610,11610,11610,1,81
11611,11611,11611,0,163
11612,11612,11612,1,68
11613,11613,11613,0,62
11614,11614,11614,0,43
11615,11615,11615,1,37
11616,11616,11616,0,56
11617,11617,11617,1,31
11618,11618,11618,0,51
11619,11619,11619,0,53
11620,11620,11620,1,36
11621,11621,11621,0,95
11622,11622,11622,1,78
11623,11623,11623,0,55
11624,11624,11624,1,165
11625,11625,11625,1,178
11626,11626,11626,0,65
11627,11627,11627,1,35
11628,11628,11628,1,44
11629,11629,11629,1,46
11630,11630,11630,0,29
11631,11631,11631,0,114
11632,11632,11632,1,34
11633,11633,11633,1,20
11634,11634,11634,1,94
11635,11635,11635,1,27
11636,11636,11636,1,16
11637,11637,11637,0,56
11638,11638,11638,0,42
11639,11639,11639,1,65
11640,11640,11640,0,138
11641,11641,11641,1,17
11642,11642,11642,1,85
11643,11643,11643,1,58
11644,11644,11644,0,11
11645,11645,11645,0,112
11646,11646,11646,0,80
11647,11647,11647,1,28
11648,11648,11648,0,41
11649,11649,11649,0,29
11650,11650,11650,0,65
11651,11651,11651,0,21
11652,11652,11652,1,265
11653,11653,11653,1,42
11654,11654,11654,1,204
11655,11655,11655,0,34
11656,11656,11656,0,18
11657,11657,11657,1,137
11658,11658,11658,1,102
11659,11659,11659,0,100
11660,11660,11660,0,170
11661,11661,11661,0,21
11662,11662,11662,0,18
11663,11663,11663,0,182
11664,11664,11664,1,32
11665,11665,11665,1,85
11666,11666,11666,1,21
11667,11667,11667,0,30
11668,11668,11668,1,120
11669,11669,11669,0,161
11670,11670,11670,0,119
11671,11671,11671,1,204
11672,11672,11672,1,40
11673,11673,11673,1,64
11674,11674,11674,1,72
11675,11675,11675,1,13
11676,11676,11676,0,45
11677,11677,11677,1,20
11678,11678,11678,0,93
11679,11679,11679,1,59
11680,11680,11680,1,198
11681,11681,11681,0,69
11682,11682,11682,0,31
11683,11683,11683,1,66
11684,11684,11684,0,105
11685,11685,11685,0,40
11686,11686,11686,1,135
11687,11687,11687,1,22
11688,11688,11688,0,26
11689,11689,11689,0,25
11690,11690,11690,0,92
11691,11691,11691,1,25
11692,11692,11692,1,65
11693,11693,11693,1,163
11694,11694,11694,1,14
11695,11695,11695,1,118
11696,11696,11696,0,77
11697,11697,11697,0,419
11698,11698,11698,0,20
11699,11699,11699,0,195
11700,11700,11700,0,677
11701,11701,11701,0,19
11702,11702,11702,1,33
11703,11703,11703,0,60
11704,11704,11704,1,166
11705,11705,11705,0,26
11706,11706,11706,1,25
11707,11707,11707,0,27
11708,11708,11708,1,332
11709,11709,11709,0,85
11710,11710,11710,1,57
11711,11711,11711,0,53
11712,11712,11712,0,149
11713,11713,11713,0,96
11714,11714,11714,1,53
11715,11715,11715,1,135
11716,11716,11716,0,55
11717,11717,11717,0,52
11718,11718,11718,1,202
11719,11719,11719,0,35
11720,11720,11720,0,56
11721,11721,11721,1,23
11722,11722,11722,0,62
11723,11723,11723,1,146
11724,11724,11724,1,62
11725,11725,11725,1,29
11726,11726,11726,0,16
11727,11727,11727,1,50
11728,11728,11728,0,151
11729,11729,11729,0,144
11730,11730,11730,0,132
11731,11731,11731,1,41
11732,11732,11732,1,42
11733,11733,11733,1,57
11734,11734,11734,0,50
11735,11735,11735,0,86
11736,11736,11736,0,75
11737,11737,11737,0,78
11738,11738,11738,1,23
11739,11739,11739,1,12
11740,11740,11740,0,50
11741,11741,11741,1,27
11742,11742,11742,0,168
11743,11743,11743,1,53
11744,11744,11744,1,28
11745,11745,11745,1,116
11746,11746,11746,0,239
11747,11747,11747,0,64
11748,11748,11748,0,289
11749,11749,11749,0,19
11750,11750,11750,0,37
11751,11751,11751,0,475
11752,11752,11752,0,63
11753,11753,11753,0,93
11754,11754,11754,1,115
11755,11755,11755,0,24
11756,11756,11756,0,13
11757,11757,11757,0,90
11758,11758,11758,0,58
11759,11759,11759,1,368
11760,11760,11760,0,104
11761,11761,11761,1,26
11762,11762,11762,1,234
11763,11763,11763,0,82
11764,11764,11764,0,72
11765,11765,11765,1,133
11766,11766,11766,1,79
11767,11767,11767,0,90
11768,11768,11768,0,28
11769,11769,11769,1,13
11770,11770,11770,1,55
11771,11771,11771,1,48
11772,11772,11772,0,18
11773,11773,11773,0,27
11774,11774,11774,1,28
11775,11775,11775,1,59
11776,11776,11776,0,33
11777,11777,11777,0,21
11778,11778,11778,0,76
11779,11779,11779,1,104
11780,11780,11780,1,56
11781,11781,11781,1,84
11782,11782,11782,1,51
11783,11783,11783,0,122
11784,11784,11784,1,58
11785,11785,11785,1,23
11786,11786,11786,0,58
11787,11787,11787,1,41
11788,11788,11788,0,105
11789,11789,11789,1,148
11790,11790,11790,0,262
11791,11791,11791,1,312
11792,11792,11792,1,53
11793,11793,11793,1,45
11794,11794,11794,0,238
11795,11795,11795,1,59
11796,11796,11796,1,125
11797,11797,11797,0,89
11798,11798,11798,0,97
11799,11799,11799,0,119
11800,11800,11800,0,123
11801,11801,11801,1,101
11802,11802,11802,0,80
11803,11803,11803,1,29
11804,11804,11804,1,74
11805,11805,11805,0,46
11806,11806,11806,0,38
11807,11807,11807,0,86
11808,11808,11808,1,134
11809,11809,11809,0,80
11810,11810,11810,0,47
11811,11811,11811,0,38
11812,11812,11812,1,17
11813,11813,11813,1,16
11814,11814,11814,1,21
11815,11815,11815,1,113
11816,11816,11816,1,26
11817,11817,11817,0,82
11818,11818,11818,1,62
11819,11819,11819,1,152
11820,11820,11820,1,62
11821,11821,11821,0,135
11822,11822,11822,1,23
11823,11823,11823,0,26
11824,11824,11824,1,90
11825,11825,11825,1,87
11826,11826,11826,0,33
11827,11827,11827,1,134
11828,11828,11828,0,42
11829,11829,11829,1,53
11830,11830,11830,0,87
11831,11831,11831,1,13
11832,11832,11832,1,143
11833,11833,11833,1,68
11834,11834,11834,0,90
11835,11835,11835,0,87
11836,11836,11836,0,132
11837,11837,11837,0,31
11838,11838,11838,1,33
11839,11839,11839,0,28
11840,11840,11840,0,88
11841,11841,11841,0,58
11842,11842,11842,1,168
11843,11843,11843,0,78
11844,11844,11844,0,46
11845,11845,11845,0,38
11846,11846,11846,1,102
11847,11847,11847,1,43
11848,11848,11848,0,68
11849,11849,11849,0,56
11850,11850,11850,1,42
11851,11851,11851,1,22
11852,11852,11852,1,138
11853,11853,11853,0,110
11854,11854,11854,1,68
11855,11855,11855,1,30
11856,11856,11856,1,65
11857,11857,11857,0,214
11858,11858,11858,0,20
11859,11859,11859,1,18
11860,11860,11860,0,41
11861,11861,11861,0,44
11862,11862,11862,0,43
11863,11863,11863,0,32
11864,11864,11864,0,100
11865,11865,11865,1,32
11866,11866,11866,0,151
11867,11867,11867,1,15
11868,11868,11868,0,59
11869,11869,11869,1,17
11870,11870,11870,1,97
11871,11871,11871,0,36
11872,11872,11872,0,43
11873,11873,11873,1,93
11874,11874,11874,0,44
11875,11875,11875,0,212
11876,11876,11876,0,84
11877,11877,11877,0,28
11878,11878,11878,1,138
11879,11879,11879,0,115
11880,11880,11880,0,32
11881,11881,11881,1,21
11882,11882,11882,0,105
11883,11883,11883,1,31
11884,11884,11884,0,123
11885,11885,11885,0,33
11886,11886,11886,1,75
11887,11887,11887,0,38
11888,11888,11888,0,49
11889,11889,11889,1,40
11890,11890,11890,0,79
11891,11891,11891,0,149
11892,11892,11892,1,76
11893,11893,11893,1,161
11894,11894,11894,0,536
11895,11895,11895,0,40
11896,11896,11896,0,48
11897,11897,11897,0,30
11898,11898,11898,0,185
11899,11899,11899,1,58
11900,11900,11900,1,192
11901,11901,11901,1,67
11902,11902,11902,1,38
11903,11903,11903,0,21
11904,11904,11904,0,159
11905,11905,11905,0,82
11906,11906,11906,0,629
11907,11907,11907,0,121
11908,11908,11908,1,60
11909,11909,11909,1,38
11910,11910,11910,0,35
11911,11911,11911,1,37
11912,11912,11912,1,23
11913,11913,11913,0,132
11914,11914,11914,1,36
11915,11915,11915,0,34
11916,11916,11916,1,50
11917,11917,11917,1,65
11918,11918,11918,0,54
11919,11919,11919,0,48
11920,11920,11920,0,285
11921,11921,11921,0,41
11922,11922,11922,0,21
11923,11923,11923,0,128
11924,11924,11924,1,50
11925,11925,11925,0,26
11926,11926,11926,1,261
11927,11927,11927,1,30
11928,11928,11928,0,82
11929,11929,11929,0,48
11930,11930,11930,0,27
11931,11931,11931,1,50
11932,11932,11932,0,117
11933,11933,11933,0,21
11934,11934,11934,1,27
11935,11935,11935,1,236
11936,11936,11936,0,28
11937,11937,11937,1,57
11938,11938,11938,1,92
11939,11939,11939,0,55
11940,11940,11940,0,141
11941,11941,11941,0,34
11942,11942,11942,0,22
11943,11943,11943,1,124
11944,11944,11944,1,53
11945,11945,11945,0,26
11946,11946,11946,0,329
11947,11947,11947,1,142
11948,11948,11948,1,40
11949,11949,11949,1,21
11950,11950,11950,1,26
11951,11951,11951,0,106
11952,11952,11952,1,27
11953,11953,11953,1,49
11954,11954,11954,0,25
11955,11955,11955,0,27
11956,11956,11956,1,61
11957,11957,11957,0,137
11958,11958,11958,1,46
11959,11959,11959,0,37
11960,11960,11960,1,27
11961,11961,11961,1,103
11962,11962,11962,1,126
11963,11963,11963,0,84
11964,11964,11964,0,62
11965,11965,11965,1,77
11966,11966,11966,1,26
11967,11967,11967,0,142
11968,11968,11968,0,35
11969,11969,11969,1,118
11970,11970,11970,1,30
11971,11971,11971,0,19
11972,11972,11972,0,168
11973,11973,11973,0,52
11974,11974,11974,0,20
11975,11975,11975,1,100
11976,11976,11976,0,91
11977,11977,11977,0,58
11978,11978,11978,1,16
11979,11979,11979,1,24
11980,11980,11980,1,45
11981,11981,11981,1,31
11982,11982,11982,1,52
11983,11983,11983,0,67
11984,11984,11984,1,141
11985,11985,11985,0,47
11986,11986,11986,1,28
11987,11987,11987,0,34
11988,11988,11988,1,209
11989,11989,11989,0,36
11990,11990,11990,0,126
11991,11991,11991,1,355
11992,11992,11992,0,170
11993,11993,11993,0,20
11994,11994,11994,0,47
11995,11995,11995,0,54
11996,11996,11996,0,123
11997,11997,11997,0,40
11998,11998,11998,0,54
11999,11999,11999,0,97
12000,12000,12000,1,30
12001,12001,12001,0,17
12002,12002,12002,0,138
12003,12003,12003,0,25
12004,12004,12004,0,46
12005,12005,12005,1,59
12006,12006,12006,0,19
12007,12007,12007,1,149
12008,12008,12008,1,179
12009,12009,12009,0,71
12010,12010,12010,0,114
12011,12011,12011,0,31
12012,12012,12012,0,84
12013,12013,12013,0,18
12014,12014,12014,1,45
12015,12015,12015,1,26
12016,12016,12016,1,31
12017,12017,12017,0,31
12018,12018,12018,1,24
12019,12019,12019,0,17
12020,12020,12020,0,217
12021,12021,12021,0,52
12022,12022,12022,1,278
12023,12023,12023,0,11
12024,12024,12024,1,44
12025,12025,12025,1,62
12026,12026,12026,0,68
12027,12027,12027,0,132
12028,12028,12028,0,164
12029,12029,12029,0,33
12030,12030,12030,0,71
12031,12031,12031,1,31
12032,12032,12032,0,26
12033,12033,12033,1,92
12034,12034,12034,1,353
12035,12035,12035,0,171
12036,12036,12036,0,76
12037,12037,12037,1,61
12038,12038,12038,1,91
12039,12039,12039,0,180
12040,12040,12040,0,93
12041,12041,12041,0,107
12042,12042,12042,1,71
12043,12043,12043,1,33
12044,12044,12044,1,51
12045,12045,12045,1,104
12046,12046,12046,0,51
12047,12047,12047,0,41
12048,12048,12048,0,64
12049,12049,12049,0,25
12050,12050,12050,0,20
12051,12051,12051,0,17
12052,12052,12052,0,26
12053,12053,12053,1,102
12054,12054,12054,0,51
12055,12055,12055,0,645
12056,12056,12056,0,52
12057,12057,12057,0,166
12058,12058,12058,0,46
12059,12059,12059,1,33
12060,12060,12060,0,34
12061,12061,12061,0,213
12062,12062,12062,1,37
12063,12063,12063,1,59
12064,12064,12064,0,26
12065,12065,12065,1,129
12066,12066,12066,0,37
12067,12067,12067,1,217
12068,12068,12068,0,17
12069,12069,12069,1,13
12070,12070,12070,0,32
12071,12071,12071,1,384
12072,12072,12072,1,399
12073,12073,12073,0,422
12074,12074,12074,0,116
12075,12075,12075,0,27
12076,12076,12076,0,14
12077,12077,12077,0,94
12078,12078,12078,0,35
12079,12079,12079,1,58
12080,12080,12080,0,33
12081,12081,12081,1,20
12082,12082,12082,1,103
12083,12083,12083,1,45
12084,12084,12084,1,56
12085,12085,12085,1,54
12086,12086,12086,1,29
12087,12087,12087,0,13
12088,12088,12088,1,241
12089,12089,12089,0,122
12090,12090,12090,1,87
12091,12091,12091,1,42
12092,12092,12092,0,91
12093,12093,12093,1,77
12094,12094,12094,1,39
12095,12095,12095,0,94
12096,12096,12096,0,31
12097,12097,12097,1,28
12098,12098,12098,0,132
12099,12099,12099,0,230
12100,12100,12100,1,54
12101,12101,12101,1,36
12102,12102,12102,0,62
12103,12103,12103,0,56
12104,12104,12104,1,124
12105,12105,12105,1,34
12106,12106,12106,0,38
12107,12107,12107,0,40
12108,12108,12108,1,87
12109,12109,12109,0,123
12110,12110,12110,1,38
12111,12111,12111,0,45
12112,12112,12112,0,36
12113,12113,12113,0,22
12114,12114,12114,1,660
12115,12115,12115,1,26
12116,12116,12116,1,62
12117,12117,12117,0,109
12118,12118,12118,0,55
12119,12119,12119,0,30
12120,12120,12120,1,55
12121,12121,12121,1,335
12122,12122,12122,0,24
12123,12123,12123,1,53
12124,12124,12124,0,74
12125,12125,12125,1,61
12126,12126,12126,0,66
12127,12127,12127,1,826
12128,12128,12128,1,78
12129,12129,12129,0,21
12130,12130,12130,0,78
12131,12131,12131,1,32
12132,12132,12132,1,68
12133,12133,12133,1,33
12134,12134,12134,0,474
12135,12135,12135,1,61
12136,12136,12136,0,16
12137,12137,12137,0,59
12138,12138,12138,1,25
12139,12139,12139,1,23
12140,12140,12140,1,145
12141,12141,12141,1,160
12142,12142,12142,1,260
12143,12143,12143,1,19
12144,12144,12144,0,55
12145,12145,12145,0,66
12146,12146,12146,0,58
12147,12147,12147,0,136
12148,12148,12148,0,141
12149,12149,12149,1,65
12150,12150,12150,1,43
12151,12151,12151,0,56
12152,12152,12152,1,69
12153,12153,12153,1,22
12154,12154,12154,0,20
12155,12155,12155,1,21
12156,12156,12156,1,116
12157,12157,12157,0,34
12158,12158,12158,1,23
12159,12159,12159,1,64
12160,12160,12160,0,16
12161,12161,12161,0,26
12162,12162,12162,0,101
12163,12163,12163,0,37
12164,12164,12164,0,40
12165,12165,12165,0,45
12166,12166,12166,1,85
12167,12167,12167,1,31
12168,12168,12168,0,50
12169,12169,12169,0,45
12170,12170,12170,0,67
12171,12171,12171,1,30
12172,12172,12172,1,58
12173,12173,12173,1,22
12174,12174,12174,0,826
12175,12175,12175,1,30
12176,12176,12176,1,123
12177,12177,12177,1,46
12178,12178,12178,0,43
12179,12179,12179,1,37
12180,12180,12180,0,42
12181,12181,12181,1,32
12182,12182,12182,1,28
12183,12183,12183,0,118
12184,12184,12184,1,60
12185,12185,12185,1,19
12186,12186,12186,1,20
12187,12187,12187,1,89
12188,12188,12188,0,75
12189,12189,12189,0,88
12190,12190,12190,0,41
12191,12191,12191,0,135
12192,12192,12192,0,89
12193,12193,12193,0,75
12194,12194,12194,1,131
12195,12195,12195,0,30
12196,12196,12196,1,26
12197,12197,12197,1,66
12198,12198,12198,0,30
12199,12199,12199,0,159
12200,12200,12200,0,41
12201,12201,12201,0,59
12202,12202,12202,0,20
12203,12203,12203,1,155
12204,12204,12204,1,57
12205,12205,12205,1,158
12206,12206,12206,0,132
12207,12207,12207,1,31
12208,12208,12208,0,54
12209,12209,12209,1,340
12210,12210,12210,0,68
12211,12211,12211,1,92
12212,12212,12212,1,104
12213,12213,12213,0,70
12214,12214,12214,0,65
12215,12215,12215,0,62
12216,12216,12216,1,154
12217,12217,12217,0,15
12218,12218,12218,0,17
12219,12219,12219,1,67
12220,12220,12220,0,61
12221,12221,12221,1,64
12222,12222,12222,1,23
12223,12223,12223,0,30
12224,12224,12224,0,247
12225,12225,12225,1,48
12226,12226,12226,0,26
12227,12227,12227,1,30
12228,12228,12228,1,137
12229,12229,12229,1,22
12230,12230,12230,1,121
12231,12231,12231,1,172
12232,12232,12232,1,56
12233,12233,12233,1,75
12234,12234,12234,0,99
12235,12235,12235,0,29
12236,12236,12236,1,82
12237,12237,12237,1,11
12238,12238,12238,1,90
12239,12239,12239,1,18
12240,12240,12240,1,27
12241,12241,12241,1,42
12242,12242,12242,1,771
12243,12243,12243,0,36
12244,12244,12244,1,43
12245,12245,12245,1,166
12246,12246,12246,0,19
12247,12247,12247,1,23
12248,12248,12248,1,42
12249,12249,12249,0,118
12250,12250,12250,1,67
12251,12251,12251,1,32
12252,12252,12252,1,340
12253,12253,12253,1,90
12254,12254,12254,1,43
12255,12255,12255,1,28
12256,12256,12256,0,14
12257,12257,12257,1,25
12258,12258,12258,1,64
12259,12259,12259,0,221
12260,12260,12260,0,101
12261,12261,12261,1,126
12262,12262,12262,0,80
12263,12263,12263,1,175
12264,12264,12264,1,44
12265,12265,12265,0,147
12266,12266,12266,0,44
12267,12267,12267,1,52
12268,12268,12268,1,29
12269,12269,12269,1,34
12270,12270,12270,0,20
12271,12271,12271,1,26
12272,12272,12272,0,39
12273,12273,12273,0,16
12274,12274,12274,1,92
12275,12275,12275,0,53
12276,12276,12276,1,23
12277,12277,12277,1,140
12278,12278,12278,1,46
12279,12279,12279,1,239
12280,12280,12280,1,104
12281,12281,12281,1,35
12282,12282,12282,0,101
12283,12283,12283,1,64
12284,12284,12284,0,71
12285,12285,12285,0,114
12286,12286,12286,0,79
12287,12287,12287,1,37
12288,12288,12288,1,59
12289,12289,12289,1,74
12290,12290,12290,0,308
12291,12291,12291,1,49
12292,12292,12292,0,164
12293,12293,12293,0,91
12294,12294,12294,1,92
12295,12295,12295,0,61
12296,12296,12296,0,23
12297,12297,12297,0,57
12298,12298,12298,1,191
12299,12299,12299,1,121
12300,12300,12300,0,18
12301,12301,12301,0,25
12302,12302,12302,1,24
12303,12303,12303,1,44
12304,12304,12304,1,118
12305,12305,12305,1,39
12306,12306,12306,1,29
12307,12307,12307,1,52
12308,12308,12308,1,84
12309,12309,12309,1,106
12310,12310,12310,1,17
12311,12311,12311,1,59
12312,12312,12312,1,180
12313,12313,12313,0,40
12314,12314,12314,0,21
12315,12315,12315,0,21
12316,12316,12316,1,92
12317,12317,12317,1,116
12318,12318,12318,1,17
12319,12319,12319,0,131
12320,12320,12320,0,62
12321,12321,12321,1,17
12322,12322,12322,0,119
12323,12323,12323,0,128
12324,12324,12324,1,172
12325,12325,12325,1,51
12326,12326,12326,0,32
12327,12327,12327,1,297
12328,12328,12328,0,49
12329,12329,12329,0,52
12330,12330,12330,1,90
12331,12331,12331,0,23
12332,12332,12332,0,103
12333,12333,12333,0,122
12334,12334,12334,1,22
12335,12335,12335,0,13
12336,12336,12336,1,92
12337,12337,12337,0,110
12338,12338,12338,0,56
12339,12339,12339,0,130
12340,12340,12340,0,30
12341,12341,12341,1,59
12342,12342,12342,1,22
12343,12343,12343,1,205
12344,12344,12344,1,67
12345,12345,12345,0,32
12346,12346,12346,0,23
12347,12347,12347,1,735
12348,12348,12348,1,42
12349,12349,12349,0,32
12350,12350,12350,0,121
12351,12351,12351,1,28
12352,12352,12352,0,110
12353,12353,12353,1,41
12354,12354,12354,0,238
12355,12355,12355,1,34
12356,12356,12356,0,164
12357,12357,12357,0,48
12358,12358,12358,1,114
12359,12359,12359,0,32
12360,12360,12360,0,192
12361,12361,12361,0,114
12362,12362,12362,1,36
12363,12363,12363,1,26
12364,12364,12364,0,14
12365,12365,12365,1,102
12366,12366,12366,1,40
12367,12367,12367,0,16
12368,12368,12368,1,16
12369,12369,12369,1,86
12370,12370,12370,1,44
12371,12371,12371,1,27
12372,12372,12372,1,66
12373,12373,12373,1,66
12374,12374,12374,0,463
12375,12375,12375,0,129
12376,12376,12376,0,30
12377,12377,12377,1,91
12378,12378,12378,1,1142
12379,12379,12379,1,51
12380,12380,12380,0,144
12381,12381,12381,1,30
12382,12382,12382,0,44
12383,12383,12383,0,734
12384,12384,12384,0,29
12385,12385,12385,1,17
12386,12386,12386,0,93
12387,12387,12387,0,35
12388,12388,12388,0,61
12389,12389,12389,1,20
12390,12390,12390,1,34
12391,12391,12391,1,27
12392,12392,12392,1,95
12393,12393,12393,1,82
12394,12394,12394,1,43
12395,12395,12395,1,290
12396,12396,12396,1,84
12397,12397,12397,0,62
12398,12398,12398,1,72
12399,12399,12399,0,40
12400,12400,12400,1,55
12401,12401,12401,1,329
12402,12402,12402,0,19
12403,12403,12403,1,23
12404,12404,12404,0,29
12405,12405,12405,1,88
12406,12406,12406,0,28
12407,12407,12407,1,43
12408,12408,12408,1,70
12409,12409,12409,0,93
12410,12410,12410,1,67
12411,12411,12411,0,35
12412,12412,12412,1,24
12413,12413,12413,1,931
12414,12414,12414,0,29
12415,12415,12415,1,70
12416,12416,12416,1,52
12417,12417,12417,1,25
12418,12418,12418,1,128
12419,12419,12419,0,24
12420,12420,12420,0,152
12421,12421,12421,0,37
12422,12422,12422,1,68
12423,12423,12423,0,36
12424,12424,12424,1,13
12425,12425,12425,1,183
12426,12426,12426,1,111
12427,12427,12427,0,78
12428,12428,12428,1,29
12429,12429,12429,0,127
12430,12430,12430,1,276
12431,12431,12431,0,90
12432,12432,12432,1,57
12433,12433,12433,0,35
12434,12434,12434,1,40
12435,12435,12435,0,54
12436,12436,12436,1,44
12437,12437,12437,1,263
12438,12438,12438,1,30
12439,12439,12439,0,58
12440,12440,12440,0,98
12441,12441,12441,1,99
12442,12442,12442,1,38
12443,12443,12443,0,250
12444,12444,12444,1,526
12445,12445,12445,0,101
12446,12446,12446,1,41
12447,12447,12447,1,82
12448,12448,12448,1,119
12449,12449,12449,0,15
12450,12450,12450,1,48
12451,12451,12451,0,308
12452,12452,12452,0,74
12453,12453,12453,0,77
12454,12454,12454,0,185
12455,12455,12455,1,86
12456,12456,12456,1,72
12457,12457,12457,0,61
12458,12458,12458,0,37
12459,12459,12459,0,78
12460,12460,12460,0,20
12461,12461,12461,0,34
12462,12462,12462,0,24
12463,12463,12463,1,43
12464,12464,12464,0,65
12465,12465,12465,1,21
12466,12466,12466,0,43
12467,12467,12467,1,42
12468,12468,12468,1,55
12469,12469,12469,0,339
12470,12470,12470,1,149
12471,12471,12471,0,44
12472,12472,12472,0,64
12473,12473,12473,0,158
12474,12474,12474,0,258
12475,12475,12475,1,23
12476,12476,12476,0,90
12477,12477,12477,1,111
12478,12478,12478,1,74
12479,12479,12479,0,75
12480,12480,12480,1,236
12481,12481,12481,1,110
12482,12482,12482,0,76
12483,12483,12483,1,402
12484,12484,12484,1,55
12485,12485,12485,0,68
12486,12486,12486,0,38
12487,12487,12487,0,49
12488,12488,12488,1,84
12489,12489,12489,0,17
12490,12490,12490,0,53
12491,12491,12491,1,136
12492,12492,12492,1,200
12493,12493,12493,0,29
12494,12494,12494,1,582
12495,12495,12495,0,33
12496,12496,12496,1,65
12497,12497,12497,1,41
12498,12498,12498,1,34
12499,12499,12499,1,32
12500,12500,12500,1,15
12501,12501,12501,1,201
12502,12502,12502,1,179
12503,12503,12503,1,50
12504,12504,12504,0,504
12505,12505,12505,0,16
12506,12506,12506,0,17
12507,12507,12507,0,20
12508,12508,12508,0,20
12509,12509,12509,0,36
12510,12510,12510,0,29
12511,12511,12511,1,45
12512,12512,12512,0,67
12513,12513,12513,1,92
12514,12514,12514,0,37
12515,12515,12515,1,47
12516,12516,12516,1,30
12517,12517,12517,1,36
12518,12518,12518,0,35
12519,12519,12519,1,54
12520,12520,12520,0,41
12521,12521,12521,1,174
12522,12522,12522,0,170
12523,12523,12523,1,34
12524,12524,12524,1,40
12525,12525,12525,1,46
12526,12526,12526,1,51
12527,12527,12527,0,33
12528,12528,12528,1,201
12529,12529,12529,1,212
12530,12530,12530,0,20
12531,12531,12531,0,255
12532,12532,12532,0,65
12533,12533,12533,0,217
12534,12534,12534,0,41
12535,12535,12535,1,31
12536,12536,12536,0,363
12537,12537,12537,0,40
12538,12538,12538,1,144
12539,12539,12539,0,59
12540,12540,12540,1,100
12541,12541,12541,1,34
12542,12542,12542,0,68
12543,12543,12543,0,41
12544,12544,12544,0,139
12545,12545,12545,0,61
12546,12546,12546,1,205
12547,12547,12547,1,73
12548,12548,12548,0,68
12549,12549,12549,1,106
12550,12550,12550,0,56
12551,12551,12551,1,60
12552,12552,12552,0,62
12553,12553,12553,1,33
12554,12554,12554,0,136
12555,12555,12555,0,37
12556,12556,12556,1,19
12557,12557,12557,0,113
12558,12558,12558,1,32
12559,12559,12559,1,74
12560,12560,12560,0,11
12561,12561,12561,0,53
12562,12562,12562,1,38
12563,12563,12563,1,44
12564,12564,12564,1,2410
12565,12565,12565,1,151
12566,12566,12566,0,112
12567,12567,12567,1,63
12568,12568,12568,0,56
12569,12569,12569,0,105
12570,12570,12570,0,233
12571,12571,12571,1,131
12572,12572,12572,1,70
12573,12573,12573,0,65
12574,12574,12574,0,20
12575,12575,12575,1,48
12576,12576,12576,0,24
12577,12577,12577,0,59
12578,12578,12578,0,16
12579,12579,12579,1,79
12580,12580,12580,1,24
12581,12581,12581,1,63
12582,12582,12582,1,55
12583,12583,12583,0,29
12584,12584,12584,0,46
12585,12585,12585,1,30
12586,12586,12586,0,39
12587,12587,12587,1,69
12588,12588,12588,1,34
12589,12589,12589,1,52
12590,12590,12590,1,59
12591,12591,12591,0,28
12592,12592,12592,0,51
12593,12593,12593,1,69
12594,12594,12594,1,26
12595,12595,12595,0,84
12596,12596,12596,0,68
12597,12597,12597,1,54
12598,12598,12598,0,67
12599,12599,12599,1,35
12600,12600,12600,1,157
12601,12601,12601,1,43
12602,12602,12602,0,44
12603,12603,12603,1,82
12604,12604,12604,0,20
12605,12605,12605,0,94
12606,12606,12606,1,22
12607,12607,12607,1,22
12608,12608,12608,0,101
12609,12609,12609,0,58
12610,12610,12610,0,16
12611,12611,12611,1,56
12612,12612,12612,1,10
12613,12613,12613,0,32
12614,12614,12614,1,105
12615,12615,12615,0,23
12616,12616,12616,0,26
12617,12617,12617,1,31
12618,12618,12618,1,59
12619,12619,12619,0,67
12620,12620,12620,0,27
12621,12621,12621,0,91
12622,12622,12622,1,86
12623,12623,12623,0,341
12624,12624,12624,1,33
12625,12625,12625,1,118
12626,12626,12626,1,82
12627,12627,12627,1,29
12628,12628,12628,1,68
12629,12629,12629,0,58
12630,12630,12630,0,135
12631,12631,12631,1,35
12632,12632,12632,1,69
12633,12633,12633,1,41
12634,12634,12634,0,32
12635,12635,12635,0,87
12636,12636,12636,0,17
12637,12637,12637,0,65
12638,12638,12638,0,54
12639,12639,12639,1,80
12640,12640,12640,1,55
12641,12641,12641,0,32
12642,12642,12642,0,28
12643,12643,12643,1,131
12644,12644,12644,0,190
12645,12645,12645,1,35
12646,12646,12646,0,115
12647,12647,12647,1,59
12648,12648,12648,1,149
12649,12649,12649,0,39
12650,12650,12650,0,32
12651,12651,12651,1,96
12652,12652,12652,0,35
12653,12653,12653,0,38
12654,12654,12654,1,359
12655,12655,12655,0,106
12656,12656,12656,1,58
12657,12657,12657,0,37
12658,12658,12658,0,34
12659,12659,12659,0,114
12660,12660,12660,0,32
12661,12661,12661,1,227
12662,12662,12662,0,112
12663,12663,12663,0,72
12664,12664,12664,1,131
12665,12665,12665,0,27
12666,12666,12666,0,132
12667,12667,12667,1,225
12668,12668,12668,1,55
12669,12669,12669,1,126
12670,12670,12670,0,91
12671,12671,12671,1,173
12672,12672,12672,0,70
12673,12673,12673,0,124
12674,12674,12674,1,56
12675,12675,12675,0,68
